epoch_number,reward
8127,500.0
8128,500.0
8129,500.0
8130,500.0
8131,500.0
8132,500.0
8133,327.0
8134,286.0
8135,500.0
8136,500.0
8137,500.0
8138,500.0
8139,500.0
8140,500.0
8141,500.0
8142,500.0
8143,500.0
8144,500.0
8145,500.0
8146,500.0
8147,419.0
8148,500.0
8149,500.0
8150,473.0
8151,500.0
8152,500.0
8153,500.0
8154,500.0
8155,500.0
8156,500.0
8157,416.0
8158,500.0
8159,500.0
8160,500.0
8161,361.0
8162,500.0
8163,500.0
8164,500.0
8165,291.0
8166,500.0
8167,500.0
8168,425.0
8169,500.0
8170,421.0
8171,500.0
8172,500.0
8173,381.0
8174,500.0
8175,500.0
8176,500.0
8177,500.0
8178,500.0
8179,500.0
8180,500.0
8181,500.0
8182,210.0
8183,500.0
8184,500.0
8185,500.0
8186,500.0
8187,500.0
8188,500.0
8189,500.0
8190,427.0
8191,475.0
8192,446.0
8193,500.0
8194,500.0
8195,500.0
8196,343.0
8197,500.0
8198,500.0
8199,500.0
8200,500.0
8201,500.0
8202,500.0
8203,500.0
8204,498.0
8205,500.0
8206,500.0
8207,473.0
8208,500.0
8209,500.0
8210,367.0
8211,500.0
8212,500.0
8213,500.0
8214,500.0
8215,397.0
8216,500.0
8217,500.0
8218,500.0
8219,500.0
8220,500.0
8221,500.0
8222,500.0
8223,500.0
8224,500.0
8225,329.0
8226,500.0
8227,500.0
8228,500.0
8229,500.0
8230,379.0
8231,500.0
8232,402.0
8233,500.0
8234,500.0
8235,500.0
8236,500.0
8237,500.0
8238,500.0
8239,438.0
8240,500.0
8241,500.0
8242,500.0
8243,500.0
8244,500.0
8245,500.0
8246,500.0
8247,500.0
8248,500.0
8249,500.0
8250,500.0
8251,500.0
8252,500.0
8253,500.0
8254,500.0
8255,500.0
8256,500.0
8257,500.0
8258,500.0
8259,500.0
8260,500.0
8261,500.0
8262,500.0
8263,500.0
8264,500.0
8265,500.0
8266,500.0
8267,282.0
8268,500.0
8269,500.0
8270,500.0
8271,500.0
8272,500.0
8273,500.0
8274,462.0
8275,500.0
8276,500.0
8277,500.0
8278,500.0
8279,500.0
8280,500.0
8281,500.0
8282,500.0
8283,500.0
8284,500.0
8285,500.0
8286,500.0
8287,500.0
8288,500.0
8289,500.0
8290,500.0
8291,500.0
8292,500.0
8293,500.0
8294,500.0
8295,500.0
8296,500.0
8297,500.0
8298,500.0
8299,500.0
8300,500.0
8301,500.0
8302,500.0
8303,500.0
8304,158.0
8305,500.0
8306,500.0
8307,500.0
8308,500.0
8309,500.0
8310,500.0
8311,500.0
8312,500.0
8313,500.0
8314,500.0
8315,500.0
8316,500.0
8317,500.0
8318,500.0
8319,500.0
8320,500.0
8321,500.0
8322,500.0
8323,500.0
8324,500.0
8325,500.0
8326,500.0
8327,500.0
8328,500.0
8329,500.0
8330,376.0
8331,500.0
8332,500.0
8333,500.0
8334,500.0
8335,500.0
8336,500.0
8337,500.0
8338,500.0
8339,500.0
8340,500.0
8341,500.0
8342,500.0
8343,500.0
8344,358.0
8345,361.0
8346,500.0
8347,500.0
8348,500.0
8349,500.0
8350,500.0
8351,500.0
8352,500.0
8353,500.0
8354,500.0
8355,500.0
8356,478.0
8357,500.0
8358,500.0
8359,500.0
8360,500.0
8361,500.0
8362,500.0
8363,500.0
8364,500.0
8365,500.0
8366,500.0
8367,500.0
8368,500.0
8369,500.0
8370,463.0
8371,299.0
8372,424.0
8373,500.0
8374,457.0
8375,500.0
8376,500.0
8377,500.0
8378,500.0
8379,257.0
8380,363.0
8381,500.0
8382,416.0
8383,225.0
8384,500.0
8385,454.0
8386,500.0
8387,211.0
8388,500.0
8389,312.0
8390,500.0
8391,500.0
8392,368.0
8393,500.0
8394,144.0
8395,500.0
8396,500.0
8397,490.0
8398,409.0
8399,500.0
8400,314.0
8401,326.0
8402,500.0
8403,500.0
8404,347.0
8405,275.0
8406,408.0
8407,500.0
8408,348.0
8409,204.0
8410,465.0
8411,464.0
8412,500.0
8413,485.0
8414,500.0
8415,500.0
8416,500.0
8417,422.0
8418,291.0
8419,454.0
8420,440.0
8421,500.0
8422,500.0
8423,500.0
8424,500.0
8425,500.0
8426,475.0
8427,296.0
8428,253.0
8429,500.0
8430,500.0
8431,500.0
8432,364.0
8433,500.0
8434,500.0
8435,372.0
8436,500.0
8437,229.0
8438,500.0
8439,383.0
8440,500.0
8441,500.0
8442,500.0
8443,500.0
8444,500.0
8445,500.0
8446,500.0
8447,500.0
8448,500.0
8449,500.0
8450,500.0
8451,500.0
8452,500.0
8453,500.0
8454,500.0
8455,500.0
8456,500.0
8457,500.0
8458,500.0
8459,500.0
8460,417.0
8461,500.0
8462,500.0
8463,500.0
8464,500.0
8465,500.0
8466,500.0
8467,500.0
8468,500.0
8469,500.0
8470,500.0
8471,500.0
8472,500.0
8473,500.0
8474,500.0
8475,500.0
8476,500.0
8477,500.0
8478,500.0
8479,500.0
8480,375.0
8481,500.0
8482,500.0
8483,500.0
8484,500.0
8485,286.0
8486,500.0
8487,500.0
8488,500.0
8489,500.0
8490,423.0
8491,500.0
8492,500.0
8493,500.0
8494,389.0
8495,500.0
8496,500.0
8497,500.0
8498,500.0
8499,500.0
8500,500.0
8501,500.0
8502,500.0
8503,500.0
8504,500.0
8505,500.0
8506,500.0
8507,500.0
8508,500.0
8509,500.0
8510,500.0
8511,500.0
8512,500.0
8513,500.0
8514,500.0
8515,500.0
8516,500.0
8517,500.0
8518,500.0
8519,500.0
8520,500.0
8521,500.0
8522,500.0
8523,500.0
8524,500.0
8525,500.0
8526,264.0
8527,500.0
8528,500.0
8529,500.0
8530,500.0
8531,500.0
8532,500.0
8533,500.0
8534,500.0
8535,500.0
8536,500.0
8537,500.0
8538,500.0
8539,500.0
8540,500.0
8541,500.0
8542,500.0
8543,500.0
8544,500.0
8545,500.0
8546,500.0
8547,500.0
8548,402.0
8549,500.0
8550,500.0
8551,500.0
8552,500.0
8553,500.0
8554,500.0
8555,500.0
8556,500.0
8557,500.0
8558,500.0
8559,500.0
8560,500.0
8561,500.0
8562,480.0
8563,263.0
8564,418.0
8565,500.0
8566,500.0
8567,500.0
8568,500.0
8569,500.0
8570,500.0
8571,500.0
8572,500.0
8573,500.0
8574,500.0
8575,500.0
8576,500.0
8577,500.0
8578,500.0
8579,500.0
8580,500.0
8581,500.0
8582,500.0
8583,500.0
8584,500.0
8585,500.0
8586,500.0
8587,500.0
8588,500.0
8589,500.0
8590,500.0
8591,500.0
8592,500.0
8593,500.0
8594,500.0
8595,311.0
8596,500.0
8597,500.0
8598,500.0
8599,500.0
8600,500.0
8601,216.0
8602,500.0
8603,500.0
8604,500.0
8605,500.0
8606,500.0
8607,500.0
8608,500.0
8609,500.0
8610,500.0
8611,500.0
8612,500.0
8613,500.0
8614,500.0
8615,500.0
8616,500.0
8617,500.0
8618,500.0
8619,500.0
8620,500.0
8621,500.0
8622,500.0
8623,500.0
8624,500.0
8625,500.0
8626,500.0
8627,500.0
8628,500.0
8629,500.0
8630,500.0
8631,500.0
8632,500.0
8633,500.0
8634,500.0
8635,500.0
8636,500.0
8637,378.0
8638,500.0
8639,500.0
8640,500.0
8641,500.0
8642,500.0
8643,500.0
8644,500.0
8645,500.0
8646,500.0
8647,500.0
8648,346.0
8649,500.0
8650,500.0
8651,500.0
8652,500.0
8653,500.0
8654,500.0
8655,500.0
8656,500.0
8657,500.0
8658,500.0
8659,500.0
8660,500.0
8661,460.0
8662,127.0
8663,500.0
8664,500.0
8665,500.0
8666,500.0
8667,500.0
8668,500.0
8669,500.0
8670,500.0
8671,500.0
8672,500.0
8673,459.0
8674,500.0
8675,500.0
8676,164.0
8677,500.0
8678,500.0
8679,500.0
8680,500.0
8681,500.0
8682,500.0
8683,500.0
8684,500.0
8685,500.0
8686,500.0
8687,500.0
8688,500.0
8689,500.0
8690,500.0
8691,338.0
8692,500.0
8693,500.0
8694,500.0
8695,500.0
8696,500.0
8697,490.0
8698,500.0
8699,500.0
8700,224.0
8701,500.0
8702,500.0
8703,500.0
8704,500.0
8705,500.0
8706,255.0
8707,500.0
8708,500.0
8709,500.0
8710,500.0
8711,500.0
8712,500.0
8713,500.0
8714,500.0
8715,500.0
8716,493.0
8717,239.0
8718,500.0
8719,411.0
8720,500.0
8721,500.0
8722,500.0
8723,500.0
8724,500.0
8725,500.0
8726,500.0
8727,500.0
8728,474.0
8729,500.0
8730,500.0
8731,500.0
8732,500.0
8733,287.0
8734,500.0
8735,500.0
8736,500.0
8737,237.0
8738,500.0
8739,352.0
8740,500.0
8741,500.0
8742,262.0
8743,500.0
8744,500.0
8745,500.0
8746,500.0
8747,500.0
8748,500.0
8749,500.0
8750,500.0
8751,500.0
8752,345.0
8753,500.0
8754,336.0
8755,500.0
8756,190.0
8757,500.0
8758,280.0
8759,458.0
8760,500.0
8761,500.0
8762,487.0
8763,464.0
8764,500.0
8765,500.0
8766,500.0
8767,500.0
8768,500.0
8769,500.0
8770,387.0
8771,176.0
8772,500.0
8773,500.0
8774,500.0
8775,500.0
8776,375.0
8777,402.0
8778,432.0
8779,500.0
8780,358.0
8781,206.0
8782,500.0
8783,473.0
8784,500.0
8785,500.0
8786,500.0
8787,500.0
8788,500.0
8789,500.0
8790,500.0
8791,500.0
8792,500.0
8793,287.0
8794,500.0
8795,402.0
8796,330.0
8797,362.0
8798,500.0
8799,500.0
8800,500.0
8801,500.0
8802,460.0
8803,309.0
8804,200.0
8805,500.0
8806,500.0
8807,447.0
8808,500.0
8809,500.0
8810,354.0
8811,335.0
8812,368.0
8813,212.0
8814,500.0
8815,237.0
8816,500.0
8817,500.0
8818,500.0
8819,285.0
8820,500.0
8821,500.0
8822,500.0
8823,500.0
8824,500.0
8825,500.0
8826,500.0
8827,489.0
8828,353.0
8829,500.0
8830,500.0
8831,500.0
8832,500.0
8833,500.0
8834,142.0
8835,500.0
8836,439.0
8837,185.0
8838,340.0
8839,500.0
8840,408.0
8841,353.0
8842,500.0
8843,500.0
8844,365.0
8845,500.0
8846,500.0
8847,500.0
8848,410.0
8849,500.0
8850,270.0
8851,500.0
8852,369.0
8853,500.0
8854,497.0
8855,500.0
8856,306.0
8857,500.0
8858,381.0
8859,500.0
8860,500.0
8861,500.0
8862,289.0
8863,500.0
8864,352.0
8865,500.0
8866,500.0
8867,500.0
8868,500.0
8869,344.0
8870,495.0
8871,450.0
8872,439.0
8873,500.0
8874,500.0
8875,395.0
8876,500.0
8877,500.0
8878,271.0
8879,500.0
8880,500.0
8881,500.0
8882,263.0
8883,339.0
8884,500.0
8885,500.0
8886,202.0
8887,500.0
8888,500.0
8889,500.0
8890,500.0
8891,500.0
8892,500.0
8893,500.0
8894,500.0
8895,500.0
8896,500.0
8897,500.0
8898,500.0
8899,304.0
8900,500.0
8901,300.0
8902,500.0
8903,500.0
8904,500.0
8905,500.0
8906,500.0
8907,500.0
8908,500.0
8909,500.0
8910,500.0
8911,500.0
8912,500.0
8913,500.0
8914,500.0
8915,500.0
8916,500.0
8917,500.0
8918,500.0
8919,303.0
8920,500.0
8921,500.0
8922,500.0
8923,500.0
8924,500.0
8925,500.0
8926,500.0
8927,500.0
8928,500.0
8929,500.0
8930,500.0
8931,500.0
8932,500.0
8933,500.0
8934,500.0
8935,440.0
8936,500.0
8937,500.0
8938,500.0
8939,500.0
8940,500.0
8941,500.0
8942,500.0
8943,500.0
8944,500.0
8945,500.0
8946,500.0
8947,500.0
8948,500.0
8949,500.0
8950,500.0
8951,500.0
8952,500.0
8953,500.0
8954,500.0
8955,500.0
8956,500.0
8957,500.0
8958,500.0
8959,500.0
8960,500.0
8961,500.0
8962,500.0
8963,500.0
8964,500.0
8965,500.0
8966,500.0
8967,500.0
8968,500.0
8969,500.0
8970,500.0
8971,351.0
8972,500.0
8973,500.0
8974,143.0
8975,500.0
8976,379.0
8977,500.0
8978,500.0
8979,500.0
8980,500.0
8981,500.0
8982,500.0
8983,500.0
8984,500.0
8985,500.0
8986,500.0
8987,500.0
8988,500.0
8989,500.0
8990,500.0
8991,500.0
8992,500.0
8993,500.0
8994,500.0
8995,500.0
8996,500.0
8997,500.0
8998,500.0
8999,500.0
9000,500.0
9001,500.0
9002,500.0
9003,444.0
9004,500.0
9005,330.0
9006,500.0
9007,500.0
9008,500.0
9009,500.0
9010,500.0
9011,500.0
9012,500.0
9013,500.0
9014,500.0
9015,500.0
9016,500.0
9017,500.0
9018,178.0
9019,342.0
9020,500.0
9021,500.0
9022,500.0
9023,500.0
9024,500.0
9025,500.0
9026,500.0
9027,500.0
9028,500.0
9029,500.0
9030,500.0
9031,500.0
9032,402.0
9033,253.0
9034,500.0
9035,482.0
9036,152.0
9037,500.0
9038,500.0
9039,500.0
9040,500.0
9041,188.0
9042,500.0
9043,500.0
9044,500.0
9045,500.0
9046,500.0
9047,500.0
9048,500.0
9049,475.0
9050,500.0
9051,186.0
9052,500.0
9053,500.0
9054,500.0
9055,500.0
9056,500.0
9057,336.0
9058,500.0
9059,500.0
9060,500.0
9061,500.0
9062,500.0
9063,500.0
9064,500.0
9065,500.0
9066,500.0
9067,439.0
9068,500.0
9069,500.0
9070,500.0
9071,500.0
9072,500.0
9073,500.0
9074,500.0
9075,500.0
9076,444.0
9077,500.0
9078,500.0
9079,500.0
9080,500.0
9081,500.0
9082,466.0
9083,500.0
9084,500.0
9085,500.0
9086,500.0
9087,500.0
9088,284.0
9089,500.0
9090,500.0
9091,500.0
9092,500.0
9093,500.0
9094,500.0
9095,500.0
9096,500.0
9097,500.0
9098,460.0
9099,500.0
9100,500.0
9101,500.0
9102,500.0
9103,500.0
9104,389.0
9105,500.0
9106,148.0
9107,496.0
9108,500.0
9109,216.0
9110,500.0
9111,500.0
9112,500.0
9113,500.0
9114,500.0
9115,500.0
9116,500.0
9117,500.0
9118,500.0
9119,500.0
9120,500.0
9121,500.0
9122,500.0
9123,500.0
9124,500.0
9125,500.0
9126,500.0
9127,500.0
9128,500.0
9129,500.0
9130,323.0
9131,500.0
9132,361.0
9133,500.0
9134,500.0
9135,500.0
9136,500.0
9137,500.0
9138,500.0
9139,500.0
9140,500.0
9141,500.0
9142,296.0
9143,500.0
9144,500.0
9145,500.0
9146,500.0
9147,500.0
9148,500.0
9149,500.0
9150,500.0
9151,500.0
9152,500.0
9153,500.0
9154,500.0
9155,500.0
9156,500.0
9157,500.0
9158,500.0
9159,500.0
9160,500.0
9161,500.0
9162,500.0
9163,500.0
9164,500.0
9165,500.0
9166,500.0
9167,500.0
9168,500.0
9169,500.0
9170,500.0
9171,500.0
9172,500.0
9173,494.0
9174,500.0
9175,500.0
9176,362.0
9177,500.0
9178,500.0
9179,500.0
9180,284.0
9181,500.0
9182,500.0
9183,500.0
9184,500.0
9185,500.0
9186,500.0
9187,335.0
9188,500.0
9189,500.0
9190,500.0
9191,500.0
9192,500.0
9193,500.0
9194,500.0
9195,500.0
9196,500.0
9197,500.0
9198,500.0
9199,500.0
9200,500.0
9201,500.0
9202,500.0
9203,500.0
9204,239.0
9205,500.0
9206,500.0
9207,500.0
9208,500.0
9209,500.0
9210,500.0
9211,500.0
9212,500.0
9213,500.0
9214,500.0
9215,204.0
9216,318.0
9217,500.0
9218,500.0
9219,500.0
9220,500.0
9221,402.0
9222,457.0
9223,500.0
9224,500.0
9225,500.0
9226,500.0
9227,500.0
9228,500.0
9229,500.0
9230,500.0
9231,500.0
9232,500.0
9233,500.0
9234,500.0
9235,500.0
9236,500.0
9237,500.0
9238,500.0
9239,500.0
9240,500.0
9241,331.0
9242,500.0
9243,319.0
9244,500.0
9245,500.0
9246,500.0
9247,171.0
9248,333.0
9249,500.0
9250,500.0
9251,500.0
9252,500.0
9253,500.0
9254,500.0
9255,500.0
9256,500.0
9257,500.0
9258,500.0
9259,500.0
9260,500.0
9261,500.0
9262,500.0
9263,500.0
9264,500.0
9265,500.0
9266,500.0
9267,500.0
9268,500.0
9269,500.0
9270,491.0
9271,500.0
9272,500.0
9273,500.0
9274,500.0
9275,500.0
9276,500.0
9277,500.0
9278,500.0
9279,500.0
9280,500.0
9281,500.0
9282,500.0
9283,500.0
9284,500.0
9285,500.0
9286,500.0
9287,500.0
9288,500.0
9289,500.0
9290,500.0
9291,500.0
9292,500.0
9293,500.0
9294,500.0
9295,500.0
9296,500.0
9297,500.0
9298,500.0
9299,185.0
9300,500.0
9301,500.0
9302,500.0
9303,500.0
9304,325.0
9305,500.0
9306,500.0
9307,406.0
9308,286.0
9309,500.0
9310,500.0
9311,500.0
9312,500.0
9313,500.0
9314,500.0
9315,500.0
9316,170.0
9317,500.0
9318,500.0
9319,500.0
9320,500.0
9321,500.0
9322,500.0
9323,380.0
9324,500.0
9325,500.0
9326,500.0
9327,500.0
9328,500.0
9329,294.0
9330,500.0
9331,500.0
9332,500.0
9333,500.0
9334,500.0
9335,500.0
9336,500.0
9337,500.0
9338,500.0
9339,500.0
9340,500.0
9341,312.0
9342,500.0
9343,500.0
9344,500.0
9345,159.0
9346,500.0
9347,500.0
9348,500.0
9349,500.0
9350,500.0
9351,500.0
9352,500.0
9353,500.0
9354,500.0
9355,500.0
9356,500.0
9357,500.0
9358,500.0
9359,419.0
9360,500.0
9361,500.0
9362,500.0
9363,287.0
9364,500.0
9365,500.0
9366,500.0
9367,157.0
9368,500.0
9369,500.0
9370,500.0
9371,500.0
9372,500.0
9373,500.0
9374,500.0
9375,223.0
9376,500.0
9377,500.0
9378,500.0
9379,500.0
9380,500.0
9381,385.0
9382,500.0
9383,491.0
9384,500.0
9385,500.0
9386,500.0
9387,500.0
9388,500.0
9389,500.0
9390,500.0
9391,423.0
9392,500.0
9393,277.0
9394,500.0
9395,500.0
9396,500.0
9397,500.0
9398,500.0
9399,500.0
9400,500.0
9401,500.0
9402,315.0
9403,500.0
9404,500.0
9405,500.0
9406,500.0
9407,500.0
9408,500.0
9409,500.0
9410,500.0
9411,500.0
9412,500.0
9413,398.0
9414,500.0
9415,500.0
9416,500.0
9417,500.0
9418,500.0
9419,500.0
9420,500.0
9421,500.0
9422,500.0
9423,500.0
9424,500.0
9425,500.0
9426,500.0
9427,500.0
9428,500.0
9429,500.0
9430,500.0
9431,500.0
9432,500.0
9433,500.0
9434,500.0
9435,500.0
9436,500.0
9437,500.0
9438,403.0
9439,500.0
9440,500.0
9441,500.0
9442,500.0
9443,500.0
9444,500.0
9445,500.0
9446,500.0
9447,500.0
9448,500.0
9449,500.0
9450,500.0
9451,500.0
9452,500.0
9453,500.0
9454,500.0
9455,500.0
9456,500.0
9457,500.0
9458,500.0
9459,500.0
9460,500.0
9461,500.0
9462,500.0
9463,500.0
9464,500.0
9465,500.0
9466,500.0
9467,500.0
9468,500.0
9469,500.0
9470,500.0
9471,500.0
9472,500.0
9473,500.0
9474,500.0
9475,500.0
9476,497.0
9477,500.0
9478,500.0
9479,335.0
9480,500.0
9481,500.0
9482,500.0
9483,500.0
9484,500.0
9485,500.0
9486,500.0
9487,500.0
9488,500.0
9489,500.0
9490,500.0
9491,500.0
9492,500.0
9493,500.0
9494,500.0
9495,500.0
9496,500.0
9497,500.0
9498,500.0
9499,496.0
9500,500.0
9501,500.0
9502,457.0
9503,500.0
9504,500.0
9505,500.0
9506,289.0
9507,500.0
9508,380.0
9509,500.0
9510,500.0
9511,500.0
9512,500.0
9513,177.0
9514,500.0
9515,500.0
9516,500.0
9517,500.0
9518,500.0
9519,500.0
9520,500.0
9521,500.0
9522,500.0
9523,500.0
9524,500.0
9525,500.0
9526,500.0
9527,500.0
9528,324.0
9529,500.0
9530,500.0
9531,482.0
9532,500.0
9533,500.0
9534,233.0
9535,500.0
9536,215.0
9537,500.0
9538,500.0
9539,500.0
9540,500.0
9541,500.0
9542,500.0
9543,500.0
9544,500.0
9545,500.0
9546,500.0
9547,500.0
9548,500.0
9549,500.0
9550,500.0
9551,500.0
9552,500.0
9553,500.0
9554,500.0
9555,500.0
9556,500.0
9557,391.0
9558,500.0
9559,497.0
9560,500.0
9561,500.0
9562,500.0
9563,500.0
9564,330.0
9565,500.0
9566,490.0
9567,500.0
9568,500.0
9569,500.0
9570,500.0
9571,500.0
9572,500.0
9573,395.0
9574,406.0
9575,500.0
9576,500.0
9577,500.0
9578,500.0
9579,500.0
9580,227.0
9581,500.0
9582,500.0
9583,500.0
9584,500.0
9585,500.0
9586,500.0
9587,500.0
9588,500.0
9589,500.0
9590,500.0
9591,500.0
9592,500.0
9593,428.0
9594,500.0
9595,500.0
9596,500.0
9597,500.0
9598,500.0
9599,500.0
9600,500.0
9601,500.0
9602,500.0
9603,500.0
9604,500.0
9605,500.0
9606,500.0
9607,500.0
9608,500.0
9609,500.0
9610,500.0
9611,500.0
9612,500.0
9613,500.0
9614,500.0
9615,500.0
9616,500.0
9617,500.0
9618,500.0
9619,500.0
9620,142.0
9621,500.0
9622,325.0
9623,500.0
9624,500.0
9625,500.0
9626,500.0
9627,500.0
9628,500.0
9629,500.0
9630,500.0
9631,500.0
9632,500.0
9633,316.0
9634,500.0
9635,500.0
9636,500.0
9637,500.0
9638,500.0
9639,500.0
9640,500.0
9641,500.0
9642,383.0
9643,500.0
9644,500.0
9645,500.0
9646,500.0
9647,500.0
9648,500.0
9649,500.0
9650,500.0
9651,500.0
9652,500.0
9653,380.0
9654,500.0
9655,403.0
9656,500.0
9657,500.0
9658,500.0
9659,500.0
9660,500.0
9661,500.0
9662,500.0
9663,500.0
9664,500.0
9665,500.0
9666,500.0
9667,405.0
9668,500.0
9669,500.0
9670,500.0
9671,500.0
9672,500.0
9673,500.0
9674,500.0
9675,500.0
9676,500.0
9677,500.0
9678,500.0
9679,500.0
9680,500.0
9681,500.0
9682,500.0
9683,500.0
9684,500.0
9685,500.0
9686,500.0
9687,500.0
9688,500.0
9689,500.0
9690,500.0
9691,500.0
9692,448.0
9693,500.0
9694,500.0
9695,500.0
9696,445.0
9697,500.0
9698,500.0
9699,500.0
9700,500.0
9701,447.0
9702,500.0
9703,500.0
9704,500.0
9705,500.0
9706,500.0
9707,500.0
9708,500.0
9709,500.0
9710,500.0
9711,252.0
9712,150.0
9713,500.0
9714,500.0
9715,500.0
9716,500.0
9717,500.0
9718,385.0
9719,500.0
9720,500.0
9721,500.0
9722,500.0
9723,440.0
9724,500.0
9725,500.0
9726,500.0
9727,500.0
9728,500.0
9729,500.0
9730,500.0
9731,495.0
9732,500.0
9733,500.0
9734,283.0
9735,500.0
9736,500.0
9737,500.0
9738,500.0
9739,500.0
9740,500.0
9741,500.0
9742,500.0
9743,500.0
9744,500.0
9745,500.0
9746,500.0
9747,500.0
9748,500.0
9749,500.0
9750,500.0
9751,500.0
9752,500.0
9753,500.0
9754,500.0
9755,500.0
9756,316.0
9757,500.0
9758,500.0
9759,403.0
9760,500.0
9761,500.0
9762,500.0
9763,500.0
9764,458.0
9765,500.0
9766,341.0
9767,500.0
9768,500.0
9769,500.0
9770,193.0
9771,500.0
9772,500.0
9773,500.0
9774,207.0
9775,500.0
9776,500.0
9777,500.0
9778,500.0
9779,500.0
9780,500.0
9781,500.0
9782,500.0
9783,500.0
9784,500.0
9785,500.0
9786,500.0
9787,500.0
9788,500.0
9789,500.0
9790,500.0
9791,500.0
9792,500.0
9793,433.0
9794,500.0
9795,329.0
9796,500.0
9797,500.0
9798,500.0
9799,500.0
9800,500.0
9801,500.0
9802,500.0
9803,500.0
9804,500.0
9805,500.0
9806,500.0
9807,500.0
9808,500.0
9809,500.0
9810,500.0
9811,500.0
9812,500.0
9813,500.0
9814,500.0
9815,500.0
9816,500.0
9817,500.0
9818,500.0
9819,500.0
9820,500.0
9821,500.0
9822,500.0
9823,500.0
9824,500.0
9825,500.0
9826,500.0
9827,500.0
9828,500.0
9829,500.0
9830,500.0
9831,500.0
9832,500.0
9833,500.0
9834,500.0
9835,500.0
9836,288.0
9837,338.0
9838,500.0
9839,500.0
9840,500.0
9841,500.0
9842,500.0
9843,500.0
9844,500.0
9845,387.0
9846,500.0
9847,500.0
9848,500.0
9849,405.0
9850,500.0
9851,500.0
9852,500.0
9853,500.0
9854,500.0
9855,500.0
9856,500.0
9857,500.0
9858,500.0
9859,500.0
9860,500.0
9861,500.0
9862,500.0
9863,500.0
9864,500.0
9865,267.0
9866,500.0
9867,500.0
9868,500.0
9869,500.0
9870,500.0
9871,500.0
9872,500.0
9873,500.0
9874,500.0
9875,500.0
9876,477.0
9877,500.0
9878,500.0
9879,500.0
9880,500.0
9881,500.0
9882,500.0
9883,477.0
9884,500.0
9885,500.0
9886,292.0
9887,500.0
9888,500.0
9889,500.0
9890,500.0
9891,500.0
9892,500.0
9893,500.0
9894,500.0
9895,500.0
9896,500.0
9897,396.0
9898,500.0
9899,500.0
9900,500.0
9901,406.0
9902,500.0
9903,500.0
9904,500.0
9905,500.0
9906,500.0
9907,500.0
9908,500.0
9909,500.0
9910,500.0
9911,500.0
9912,500.0
9913,500.0
9914,500.0
9915,500.0
9916,500.0
9917,500.0
9918,500.0
9919,500.0
9920,500.0
9921,500.0
9922,500.0
9923,500.0
9924,500.0
9925,500.0
9926,500.0
9927,500.0
9928,500.0
9929,500.0
9930,500.0
9931,500.0
9932,500.0
9933,500.0
9934,500.0
9935,500.0
9936,500.0
9937,500.0
9938,500.0
9939,500.0
9940,500.0
9941,297.0
9942,500.0
9943,500.0
9944,500.0
9945,500.0
9946,500.0
9947,500.0
9948,500.0
9949,500.0
9950,500.0
9951,500.0
9952,500.0
9953,500.0
9954,500.0
9955,500.0
9956,318.0
9957,500.0
9958,435.0
9959,500.0
9960,500.0
9961,500.0
9962,500.0
9963,500.0
9964,500.0
9965,500.0
9966,442.0
9967,500.0
9968,500.0
9969,500.0
9970,500.0
9971,500.0
9972,500.0
9973,406.0
9974,500.0
9975,500.0
9976,500.0
9977,500.0
9978,500.0
9979,500.0
9980,500.0
9981,500.0
9982,500.0
9983,500.0
9984,500.0
9985,217.0
9986,500.0
9987,500.0
9988,500.0
9989,500.0
9990,500.0
9991,500.0
9992,500.0
9993,500.0
9994,500.0
9995,500.0
9996,500.0
9997,500.0
9998,500.0
9999,201.0
